,Topik 1,Topik 2,Topik 3,Total Proporsi Kata
socah,0.45728422467542557,0.4659091295005074,0.07680664582406714,1.0
soccer,0.18718775226878162,0.6241690142935648,0.18864323343765352,0.9999999999999999
social,0.8748197013142813,0.04442194826223578,0.08075835042348295,1.0
soekarnohatta,0.1323056667306689,0.07310139586947663,0.7945929373998545,1.0
sofa,0.13197099248642968,0.07364739085060307,0.7943816166629672,1.0
soft,0.09174603291552468,0.8157945615184349,0.09245940556604042,0.9999999999999999
softwar,0.38800925549740617,0.31541645703519133,0.29657428746740244,1.0
soil,0.13153748882259356,0.07310095973997184,0.7953615514374347,1.0
solarclust,0.18718775243403907,0.6241690139605555,0.18864323360540547,1.0
solo,0.02643009218459769,0.014688322898943333,0.958881584916459,1.0
solusi,0.3949018254950377,0.5344996040254628,0.07059857047949948,1.0
solusinya,0.9432758208069827,0.020162245159438916,0.036561934033578394,1.0
solut,0.02814662481370836,0.9427437934024044,0.029109581783887086,0.9999999999999999
som,0.013927712455375897,0.9720705112341751,0.014001776310448983,1.0
somrbf,0.7883675345208855,0.07736855669976807,0.1342639087793465,1.0
sonnen,0.0791059574541313,0.04396253470483936,0.8769315078410292,0.9999999999999999
sort,0.7557518482642805,0.011836252650502583,0.23241189908521676,0.9999999999999999
sosial,0.430090895986887,0.33320588649830707,0.23670321751480586,0.9999999999999999
sosialekonomi,0.18718775301109855,0.6241690127983909,0.18864323419051052,1.0
sosialemosion,0.1345615463939085,0.07904774825197781,0.7863907053541136,0.9999999999999999
sosialisasi,0.0731081487667565,0.853215248961556,0.07367660227168751,1.0
sosiolog,0.187187752569303,0.6241690136888727,0.18864323374182432,1.0
sound,0.4572842260111395,0.4659091278837768,0.0768066461050837,1.0
sourc,0.8343281402777751,0.1413725795053292,0.0242992802168957,1.0
space,0.10324317162330651,0.5115585051852576,0.38519832319143577,0.9999999999999999
spanduk,0.19662695679568715,0.6012825418980694,0.2020905013062435,1.0
spare,0.9514377308826788,0.017601222458919562,0.03096104665840165,1.0
sparql,0.12313842641212457,0.7527656824834326,0.12409589110444295,1.0
sparsial,0.18718775373770594,0.6241690113073384,0.1886432349549558,1.0
sparsiti,0.019018517607574476,0.9618150860169482,0.019166396375477332,1.0
spasi,0.7932816517858557,0.07347670912582857,0.1332416390883158,1.0000000000000002
spasial,0.6593715161406576,0.295942128761711,0.044686355097631365,1.0
spawn,0.1966454325556022,0.6155758360610147,0.1877787313833831,1.0
spbe,0.9670511992029847,0.0117595429629976,0.021189257834017775,1.0
spbu,0.9297291787408601,0.02462994555309844,0.0456408757060416,1.0000000000000002
spci,0.018884923334019615,0.01049515264457767,0.9706199240214026,0.9999999999999999
speak,0.7932447483614765,0.07351023937558086,0.13324501226294272,1.0
specif,0.1227673927459177,0.01052820463588643,0.8667044026181959,1.0
spectral,0.09513109718724702,0.8125544481143305,0.09231445469842242,1.0
spectrum,0.07910595763827101,0.043962534763368956,0.87693150759836,1.0
speech,0.972816793112216,0.009655297556596833,0.017527909331187204,1.0000000000000002
speed,0.09421637700470181,0.813429999428794,0.09235362356650424,1.0000000000000002
speedomet,0.7916685777608914,0.07494233508139066,0.1333890871577179,1.0
sperma,0.18718775259112827,0.624169013642369,0.18864323376650288,1.0000000000000002
spesiali,0.9085494365975585,0.031641268310052824,0.05980929509238873,1.0
spesifik,0.5052589368456444,0.42538679290791975,0.06935427024643588,1.0
spesifikasi,0.026241626987986346,0.8089472544447132,0.1648111185673004,1.0
spesifisita,0.13153748865465645,0.07310095968671353,0.7953615516586301,1.0
spesifita,0.9206660684917042,0.020158726738806802,0.05917520476948906,1.0
spg,0.04403345407443155,0.024959668931695763,0.9310068769938727,1.0
spike,0.13198911780918907,0.0775731271924172,0.7904377549983936,0.9999999999999999
spiritu,0.1345615463939085,0.07904774825197781,0.7863907053541136,0.9999999999999999
spk,0.01644510216950068,0.966965894969198,0.016589002861301327,1.0
spm,0.07315769318334664,0.8531673807746232,0.07367492604203012,0.9999999999999999
spmmt,0.13368238540423505,0.09434038824087879,0.7719772263548861,0.9999999999999999
sport,0.7930420787325577,0.07369438337005299,0.13326353789738934,1.0
sportnya,0.7932816516518644,0.07347670915797506,0.13324163919016044,0.9999999999999999
spp,0.03039661437420195,0.9391580311411706,0.030445354484627433,1.0
sq,0.1345615463939085,0.07904774825197781,0.7863907053541136,0.9999999999999999
sql,0.9518290563060796,0.01713284293917662,0.031038100754743773,1.0
sqlite,0.6249151154340928,0.03157197613908596,0.34351290842682125,1.0
sqlyog,0.18718775343162083,0.6241690119568187,0.18864323461156032,0.9999999999999999
sqrt,0.07310814901189013,0.853215248467734,0.07367660252037586,1.0
sqrtcosin,0.12313842604984468,0.7527656832271672,0.12409589072298817,1.0
squar,0.19996478447629581,0.7838400680179529,0.016195147505751243,1.0
squer,0.1315374885070052,0.07310095963913876,0.795361551853856,1.0
squid,0.9432758208438609,0.020162245150675353,0.03656193400546369,0.9999999999999999
srategi,0.18718775384833491,0.6241690111086604,0.18864323504300454,0.9999999999999998
ssb,0.12310896582180716,0.752291439742288,0.12459959443590474,0.9999999999999999
sse,0.025859040128518297,0.9479164837953912,0.026224476076090558,1.0
ssenya,0.7720332826989181,0.09278280577707436,0.13518391152400752,1.0
st,0.3403536470413052,0.03240009669733151,0.6272462562613632,1.0
stabil,0.6312158355168788,0.08581987471480107,0.28296428976832017,1.0
stabilita,0.18718775216661085,0.6241690144985961,0.18864323333479305,1.0
stadium,0.7932816518767322,0.07347670910394638,0.13324163901932148,1.0
staf,0.05198099276434719,0.8954007394819565,0.05261826775369635,1.0
staff,0.12313842682727805,0.7527656816653847,0.12409589150733734,1.0
stage,0.031252795253148585,0.016945128213266387,0.9518020765335852,1.0000000000000002
stake,0.08211106245946072,0.048449141614874666,0.8694397959256647,1.0
stakehold,0.06272969709571058,0.17624334809338496,0.7610269548109044,1.0
stamina,0.12307953206897773,0.7518176330808095,0.12510283485021262,0.9999999999999998
stamp,0.18718775229155563,0.6241690142451924,0.18864323346325196,1.0
standar,0.26452954792285144,0.6904047538313333,0.04506569824581519,0.9999999999999999
standard,0.03353860630608406,0.28995889514913137,0.6765024985447844,0.9999999999999998
standarisasi,0.23864245950443064,0.19290713215370311,0.5684504083418662,1.0
standart,0.08291343912778999,0.2764717403141035,0.6406148205581065,1.0
starfood,0.12313842683072083,0.7527656816601557,0.12409589150912366,1.0000000000000002
start,0.0567397121549698,0.03381757595921895,0.9094427118858112,0.9999999999999999
stasiun,0.18716609229542613,0.6239545253413623,0.18887938236321145,0.9999999999999999
stastistik,0.18718775391136497,0.6241690109829092,0.18864323510572586,1.0
state,0.386828743741846,0.04477199353713911,0.5683992627210148,1.0
stati,0.024241823463466303,0.44036629294217683,0.5353918835943567,0.9999999999999999
static,0.1216641871555521,0.7290343681671879,0.14930144467726,1.0
statist,0.18718775357593156,0.6241690116626393,0.18864323476142908,0.9999999999999999
statistik,0.03325837686383808,0.5376802064679272,0.4290614166682346,0.9999999999999999
statistika,0.13647048613395707,0.7391848613318325,0.12434465253421031,0.9999999999999999
statu,0.9526062510352628,0.03919763385769699,0.008196115107040344,1.0000000000000002
steganografi,0.05656060442441285,0.03143312612481345,0.9120062694507737,1.0
stego,0.13153748829857986,0.0731009595719107,0.7953615521295093,0.9999999999999999
stegowav,0.0791059572618138,0.043962534643766565,0.8769315080944196,0.9999999999999999
stem,0.9885769689128105,0.005015379449676798,0.006407651637512551,0.9999999999999999
stemmer,0.972799754206546,0.009692525215332615,0.01750772057812149,1.0
stemmingnilai,0.7932721074328302,0.07348538081217396,0.133242511754996,1.0
stempel,0.12384910395717358,0.7520964520856498,0.12405444395717681,1.0000000000000002
step,0.8755509452987305,0.044234617177765403,0.08021443752350407,1.0
stereo,0.0791059572884458,0.043962534652152385,0.8769315080594018,1.0
stiamak,0.07309442105672795,0.85282418306132,0.07408139588195216,1.0
stimulan,0.1321800823749508,0.0794641114742845,0.7883558061507647,1.0
stkip,0.07310814852858362,0.8532152494417584,0.07367660202965799,1.0
stm,0.13196213699423823,0.0773059485955834,0.7907319144101784,1.0
stock,0.07310814855032823,0.8532152493976733,0.07367660205199841,1.0
stockpil,0.13153748903169007,0.07310095980639467,0.7953615511619154,1.0000000000000002
stok,0.010984513398276233,0.920795842666268,0.06821964393545567,0.9999999999999999
stop,0.9094135449335394,0.03292571079058684,0.05766074427587388,1.0000000000000002
stoplist,0.06076117431529141,0.8778967850227689,0.06134204066193962,0.9999999999999999
stopword,0.583240863069476,0.38595651426694366,0.030802622663580453,1.0
storag,0.07310814840279156,0.8532152496941658,0.0736766019030426,1.0
store,0.09782819239174527,0.3212077646340567,0.580964042974198,1.0
strata,0.12670582136414138,0.749406341020773,0.12388783761508554,1.0
strategi,0.1427830839620305,0.3562825235716852,0.5009343924662844,1.0
stratgi,0.13173849392505257,0.0750913568733839,0.7931701492015636,1.0
straw,0.040333617577596584,0.9190191501978056,0.0406472322245978,0.9999999999999999
stre,0.7932816516506278,0.07347670915841789,0.1332416391909545,1.0000000000000002
stream,0.7932816521158795,0.07347670904635906,0.1332416388377613,0.9999999999999999
stretch,0.03641133795426507,0.020021109552850372,0.9435675524928845,0.9999999999999999
striker,0.014696829696464993,0.008656207541702599,0.9766469627618324,1.0
string,0.7932816517858557,0.07347670912582857,0.1332416390883158,1.0000000000000002
strip,0.9728245907584013,0.009668028892373387,0.01750738034922521,0.9999999999999999
stroke,0.979836161485403,0.007170871506321846,0.012992967008275024,0.9999999999999999
strong,0.7910656177656973,0.07549017974750419,0.1334442024867985,1.0
structur,0.5724213816640618,0.01057401265081068,0.4170046056851276,1.0
struktur,0.32237147860995047,0.10307981096780253,0.5745487104222471,1.0
student,0.04405693115875062,0.025628436490930325,0.9303146323503191,1.0
studi,0.0653111514308996,0.9307560683108996,0.003932780258200823,1.0
studifakulta,0.13365032022983178,0.08789752950140423,0.7784521502687639,0.9999999999999999
studio,0.8753611113311417,0.0444133797583578,0.08022550891050044,0.9999999999999999
stump,0.13153949464172252,0.07312082699506232,0.7953396783632152,1.0
style,0.051872537933619386,0.9021531385958643,0.04597432347051632,1.0
suara,0.9604898676081806,0.033369888137831843,0.0061402442539876916,1.0
suasana,0.8751326977514412,0.0446284714240255,0.08023883082453337,1.0
sub,0.13443566291034642,0.7958217525225482,0.06974258456710535,1.0
subatribut,0.18718775205346858,0.624169014724772,0.18864323322175935,1.0
subband,0.13163367664169218,0.07310101420028009,0.7952653091580277,1.0
subbidang,0.7932816518747335,0.07347670910442264,0.13324163902084393,1.0
subclass,0.18668196607775417,0.6191604978473417,0.19415753607490405,0.9999999999999999
subcontractorimplement,0.13153748825033107,0.07310095955664835,0.7953615521930206,1.0
subjek,0.07552019953858062,0.8453305723367998,0.07914922812461969,1.0
subjekpredikatobjek,0.18718775229272736,0.624169014213887,0.18864323349338558,1.0
subjektf,0.13153748822787006,0.07310095954937411,0.7953615522227557,0.9999999999999999
subjektif,0.20684508130089269,0.1474231058823116,0.6457318128167958,1.0
subjektifita,0.18718775312213304,0.6241690125742937,0.18864323430357327,1.0
subjektivita,0.8752008544344108,0.04456429041458186,0.08023485515100728,0.9999999999999999
subkriteria,0.0717423992247273,0.8143089105424225,0.11394869023285009,1.0
subnet,0.18718775259201598,0.6241690136419651,0.1886432337660188,0.9999999999999999
subset,0.7932816518631519,0.07347670910724936,0.13324163902959874,1.0
subsidi,0.12324492083700953,0.7515961640167488,0.1251589151462417,1.0
subsistem,0.07917736395286014,0.04511196890324107,0.8757106671438988,1.0
substansif,0.18718775229636148,0.6241690142408907,0.18864323346274783,0.9999999999999999
substr,0.7932816517858557,0.07347670912582857,0.1332416390883158,1.0000000000000002
substract,0.13153748876565322,0.07310095972233234,0.7953615515120144,1.0
subsub,0.1871877543136777,0.6241690101815548,0.18864323550476747,1.0
subtract,0.061900030121080966,0.8743809892026942,0.06371898067622477,0.9999999999999999
subtrop,0.18436068603559713,0.5961743964466631,0.21946491751773975,1.0
subway,0.13299019259977923,0.07310178453782934,0.7939080228623914,1.0
subyektif,0.0917363197635367,0.815578024655759,0.09268565558070431,1.0
subyektifita,0.20835298995956822,0.5917859477483558,0.19986106229207595,1.0
subyektifnya,0.18718775245761068,0.6241690139091381,0.18864323363325125,1.0
subyektivita,0.13227273252254862,0.08038154853912699,0.7873457189383244,1.0
success,0.18718775158107542,0.6241690156812044,0.18864323273772016,1.0
suci,0.24166131532222232,0.5746747441879013,0.18366394048987636,1.0
sudut,0.24795948394209663,0.012827801904238727,0.7392127141536646,1.0
suffix,0.8755509453270865,0.04423461717096601,0.08021443750194751,1.0
sugeno,0.7795531341074774,0.20438785656826364,0.016059009324259042,1.0
suhu,0.20138793350018727,0.7647863894019215,0.033825677097891256,1.0
suka,0.15063220510410877,0.04569371355733255,0.8036740813385587,1.0
sukar,0.1871877525103166,0.6241690138071606,0.18864323368252292,1.0000000000000002
sukarela,0.18718775268193055,0.6241690134662861,0.1886432338517835,1.0
sukodono,0.07951662716138781,0.05057315068646715,0.869910222152145,1.0
suks,0.06274103882948542,0.5578856772252052,0.3793732839453094,1.0
suksesnya,0.7836774990794019,0.07347125626204577,0.14285124465855226,0.9999999999999999
suku,0.9432758207998954,0.020162245161052115,0.03656193403905254,1.0
sulit,0.6379013389833846,0.31727808904137256,0.044820571975242786,1.0
sulitnya,0.3957675385762286,0.4837087362227153,0.12052372520105616,1.0000000000000002
sum,0.06073247631136873,0.876901474701697,0.06236604898693433,1.0
sumbangan,0.13292657012609024,0.07934751916291187,0.7877259107109978,1.0
sumber,0.3816173949848658,0.5222035754696142,0.09617902954552002,1.0
sumberdaya,0.5801457961995826,0.32241144002225575,0.09744276377816173,1.0
sumenep,0.02131062019032468,0.7212552939972019,0.2574340858124734,1.0
sumenepâ,0.18718775283458394,0.624169013154614,0.18864323401080196,1.0
sumsum,0.9104668408693661,0.03164173661393256,0.05789142251670139,1.0
sunan,0.12313842629849941,0.7527656827295857,0.12409589097191488,0.9999999999999999
sunfisherp,0.0791059572654138,0.043962534645158834,0.8769315080894274,1.0
sungai,0.07910595753209325,0.04396253472959524,0.8769315077383114,0.9999999999999999
sunnah,0.8755509451187513,0.044234617220797995,0.0802144376604506,0.9999999999999999
suntik,0.18718775330523438,0.6241690122211531,0.18864323447361248,1.0
super,0.22157033885715438,0.020391776411163725,0.7580378847316819,1.0
superclass,0.18668196607775417,0.6191604978473417,0.19415753607490405,0.9999999999999999
supermarket,0.09632882757217298,0.32120393521494406,0.582467237212883,1.0
superscan,0.7932816517879795,0.0734767091257892,0.13324163908623135,1.0
superscannmapnikto,0.8755509447845433,0.044234617300750324,0.08021443791470637,1.0
supervis,0.04887856240966658,0.1629830522229868,0.7881383853673466,1.0
suplier,0.07924201961688702,0.046152746412569896,0.874605233970543,1.0
suppli,0.04541272269215419,0.9082383613456834,0.046348915962162555,1.0000000000000002
supplier,0.009677426528974197,0.0654221471816881,0.9249004262893377,1.0
support,0.2503439028062743,0.7405751849406923,0.00908091225303343,1.0
suppot,0.18718775316778877,0.6241690124854541,0.18864323434675712,1.0
surabaya,0.01577186571425817,0.9682632524975766,0.01596488178816519,1.0
surabayapenilaian,0.13173585140956723,0.07506520015253831,0.7931989484378944,1.0
suramadu,0.12994386268724403,0.7463571445468364,0.1236989927659197,1.0000000000000002
surat,0.017737650442079426,0.9625336507497456,0.019728698808174974,1.0
suratmenyurat,0.12384910395717358,0.7520964520856498,0.12405444395717681,1.0000000000000002
surfer,0.13299019259977923,0.07310178453782934,0.7939080228623914,1.0
